id,name,platform,genre,developer,original_release_date
25630,The Hunter,PC,Simulation,Expansive Worlds,3/5/2009
29938,Suzuki TT Superbikes Real Road Racing Championship,PlayStation 2,Driving/Racing,Jester Interactive Publishing,3/5/2009
20509,Empire: Total War,PC,Real-Time Strategy,The Creative Assembly,3/4/2009
21847,Watchmen: The End is Nigh,PlayStation Network (PS3),Brawler,Deadline Games A/S,3/4/2009
21847,Watchmen: The End is Nigh,PC,Brawler,Deadline Games A/S,3/4/2009
21847,Watchmen: The End is Nigh,Xbox Live Marketplace,Brawler,Deadline Games A/S,3/4/2009
21847,Watchmen: The End is Nigh,Xbox 360,Brawler,Deadline Games A/S,3/4/2009
21847,Watchmen: The End is Nigh,PlayStation 3,Brawler,Deadline Games A/S,3/4/2009
20521,Halo Wars,Xbox 360,Real-Time Strategy,Ensemble Studios,3/3/2009
20671,Tom Clancy's H.A.W.X,Xbox Live Marketplace,Flight Simulator,Ubisoft Bucharest,3/3/2009
20671,Tom Clancy's H.A.W.X,iPhone,Flight Simulator,Ubisoft Bucharest,3/3/2009
20671,Tom Clancy's H.A.W.X,PC,Flight Simulator,Ubisoft Bucharest,3/3/2009
20671,Tom Clancy's H.A.W.X,PlayStation 3,Flight Simulator,Ubisoft Bucharest,3/3/2009
20671,Tom Clancy's H.A.W.X,Xbox 360,Flight Simulator,Ubisoft Bucharest,3/3/2009
20887,Phantasy Star Portable,PSP,Action,Alfa System,3/3/2009
23974,Eat Lead: The Return of Matt Hazard,Xbox 360,Shooter,Vicious Cycle Software. Inc.,3/3/2009
23974,Eat Lead: The Return of Matt Hazard,PlayStation 3,Shooter,Vicious Cycle Software. Inc.,3/3/2009
24440,Major League Baseball 2K9,PlayStation Network (PSP),Baseball,Visual Concepts,3/3/2009
24440,Major League Baseball 2K9,PlayStation 3,Baseball,Visual Concepts,3/3/2009
24440,Major League Baseball 2K9,PlayStation 2,Baseball,Visual Concepts,3/3/2009
24440,Major League Baseball 2K9,PSP,Baseball,Visual Concepts,3/3/2009
24440,Major League Baseball 2K9,PC,Baseball,Visual Concepts,3/3/2009
24440,Major League Baseball 2K9,Xbox 360,Baseball,Visual Concepts,3/3/2009
24440,Major League Baseball 2K9,Wii,Baseball,Visual Concepts,3/3/2009
24901,MLB 09: The Show,PlayStation 3,Baseball,Sony Computer Entertainment America,3/3/2009
24901,MLB 09: The Show,PlayStation Network (PSP),Baseball,Sony Computer Entertainment America,3/3/2009
24901,MLB 09: The Show,PlayStation 2,Baseball,Sony Computer Entertainment America,3/3/2009
24901,MLB 09: The Show,PSP,Baseball,Sony Computer Entertainment America,3/3/2009
21371,Avalon Code,Nintendo DS,Role-Playing,Matrix Software,3/3/2009
21699,The King of Fighters '98 Ultimate Match,Arcade,Fighting,SNK Playmore,3/3/2009
21699,The King of Fighters '98 Ultimate Match,PlayStation 2,Fighting,SNK Playmore,3/3/2009
21699,The King of Fighters '98 Ultimate Match,Xbox Live Marketplace,Fighting,SNK Playmore,3/3/2009
25737,Major League Baseball 2K9 Fantasy All-Stars,Nintendo DS,Baseball,Deep Fried Entertainment,3/3/2009
26974,Littlest Pet Shop: Spring,Nintendo DS,Adventure,Electronic Arts,3/3/2009
25484,Tap Tap Revenge 2,iPhone,Music/Rhythm,Tapulous,3/2/2009
26880,Flight Control,PlayStation Network (PS3),Strategy,Firemint,3/1/2009
26880,Flight Control,DSiWare,Strategy,Firemint,3/1/2009
26880,Flight Control,iPad,Strategy,Firemint,3/1/2009
26880,Flight Control,iPhone,Strategy,Firemint,3/1/2009
26343,ZP2K9,Xbox Live Marketplace,Action,Ska Studios. LLC,2/28/2009
20601,Killzone 2,PlayStation 3,First-Person Shooter,Guerrilla Games,2/27/2009
21336,Dead Rising: Chop Till You Drop,Wii,Action-Adventure,Capcom,2/27/2009
22453,Chocolatier,iPhone,Adventure,Other Ocean Interactive,2/27/2009
29182,Takeda 3,PC,Real-Time Strategy,Magitech Corporation,2/27/2009
23189,Exit 2,PlayStation Network (PSP),Puzzle,Taito Corporation,2/25/2009
23189,Exit 2,PSP,Puzzle,Taito Corporation,2/25/2009
23189,Exit 2,Xbox Live Marketplace,Puzzle,Taito Corporation,2/25/2009
25582,WordFu,iPhone,Trivia/Board Game,ngmoco,2/25/2009
23479,Stoked,Xbox 360,Snowboarding/Skiing,Bongfish,2/24/2009
20567,Puzzle Quest: Galactrix,Nintendo DS,Puzzle,Infinite Interactive Pty. Ltd.,2/24/2009
20567,Puzzle Quest: Galactrix,Xbox Live Marketplace,Puzzle,Infinite Interactive Pty. Ltd.,2/24/2009
20567,Puzzle Quest: Galactrix,PC,Puzzle,Infinite Interactive Pty. Ltd.,2/24/2009
20567,Puzzle Quest: Galactrix,PlayStation Network (PS3),Puzzle,Infinite Interactive Pty. Ltd.,2/24/2009
21094,Star Ocean: The Last Hope ,PlayStation 3,Role-Playing,tri-Ace Inc.,2/24/2009
21094,Star Ocean: The Last Hope ,Xbox 360,Role-Playing,tri-Ace Inc.,2/24/2009
22990,Blue Dragon Plus,Nintendo DS,Real-Time Strategy,Mistwalker Corporation,2/24/2009
24226,Legacy of Ys: Books I & II,Nintendo DS,Role-Playing,LightWeight Co.. Ltd.,2/24/2009
25486,Zen Bound,iPhone,Puzzle,Secret Exit,2/24/2009
25251,Onslaught,Wii Shop,First-Person Shooter,Shade. Inc.,2/23/2009
25477,SlamIt Pinball: Big Score,PC,Pinball,Technetium Games LLC,2/23/2009
27077,Sway,iPhone,Platformer,Illusion Labs,2/23/2009
20454,50 Cent: Blood on the Sand,Xbox 360,Shooter,Swordfish Studios Limited,2/19/2009
20454,50 Cent: Blood on the Sand,PlayStation 3,Shooter,Swordfish Studios Limited,2/19/2009
21175,Warhammer 40.000: Dawn of War II,PC,Real-Time Strategy,Relic Entertainment,2/19/2009
23579,Noby Noby Boy,PlayStation Network (PS3),Action,Namco Bandai Games Inc.,2/19/2009
23579,Noby Noby Boy,iPhone,Action,Namco Bandai Games Inc.,2/19/2009
24816,Emerald City Confidential,PC,Adventure,Wadjet Eye Games,2/19/2009
25412,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,Nintendo DS,Action,Bandai Co.. Ltd.,2/19/2009
25425,Anarchy Online: Legacy of the Xan,PC,MMORPG,Funcom Productions A/S,2/19/2009
30601,Jumpman,Wii,Action-Adventure,Halfbrick Studios,2/19/2009
30601,Jumpman,Nintendo DS,Action-Adventure,Halfbrick Studios,2/19/2009
23646,Death Tank,Xbox Live Marketplace,Shooter,Snowblind Studios,2/18/2009
25105,Drakensang The Dark Eye,PC,Role-Playing,Radon Labs GmbH,2/18/2009
20456,Street Fighter IV,iPhone,Fighting,Capcom,2/17/2009
20456,Street Fighter IV,Arcade,Fighting,Capcom,2/17/2009
20456,Street Fighter IV,PC,Fighting,Capcom,2/17/2009
20456,Street Fighter IV,PlayStation 3,Fighting,Capcom,2/17/2009
20456,Street Fighter IV,Xbox 360,Fighting,Capcom,2/17/2009
22693,RACE Pro,Xbox 360,Driving/Racing,SimBin Development Team AB,2/17/2009
23425,The House of the Dead: OVERKILL,Wii,Light-Gun Shooter,Headstrong Games,2/17/2009
23492,Art of Murder: Hunt for the Puppeteer,PC,Adventure,CITY interactive,2/17/2009
7197,Dragon Quest V: Hand of the Heavenly Bride,Nintendo DS,Role-Playing,ArtePiazza,2/17/2009
7197,Dragon Quest V: Hand of the Heavenly Bride,PlayStation 2,Role-Playing,ArtePiazza,2/17/2009
7197,Dragon Quest V: Hand of the Heavenly Bride,SNES,Role-Playing,ArtePiazza,2/17/2009
23692,Prinny: Can I Really Be the Hero?,PlayStation Network (PSP),Action,Nippon Ichi Software Inc.,2/17/2009
23692,Prinny: Can I Really Be the Hero?,PSP,Action,Nippon Ichi Software Inc.,2/17/2009
26047,Aya Go,iPhone,Puzzle,AI Factory Limited,2/17/2009
26185,bricks4ever,Xbox Live Marketplace,Action,Running Pixel,2/17/2009
24220,Fire Emblem: Shadow Dragon,Nintendo DS,Strategy,Intelligent Systems Co.. Ltd.,2/16/2009
24502,Evasive Space,Wii Shop,Action,High Voltage Software. Inc.,2/16/2009
28116,Galaxy Online,PC,Real-Time Strategy,IGG,2/15/2009
27091,geoDefense,Windows Phone 7,Strategy,Critical Thought Games,2/15/2009
27091,geoDefense,iPhone,Strategy,Critical Thought Games,2/15/2009
23528,The Exorcism of Maria,PC,Adventure,Karin Entertainment,2/13/2009
21120,flower,PlayStation Network (PS3),Adventure,thatgamecompany,2/12/2009
24738,3 on 3 NHL Arcade,Xbox Live Marketplace,Hockey,EA Canada,2/11/2009
24738,3 on 3 NHL Arcade,PlayStation Network (PS3),Hockey,EA Canada,2/11/2009
25085,Minesweeper Flags,Xbox Live Marketplace,Puzzle,TikGames. LLC,2/11/2009
21465,Retro Game Challenge,Nintendo DS,Minigame Collection,Namco Bandai Games Inc.,2/10/2009
20663,F.E.A.R. 2: Project Origin,Xbox Live Marketplace,First-Person Shooter,Monolith Productions. Inc.,2/10/2009
20663,F.E.A.R. 2: Project Origin,PC,First-Person Shooter,Monolith Productions. Inc.,2/10/2009
20663,F.E.A.R. 2: Project Origin,Xbox 360,First-Person Shooter,Monolith Productions. Inc.,2/10/2009
20663,F.E.A.R. 2: Project Origin,PlayStation 3,First-Person Shooter,Monolith Productions. Inc.,2/10/2009
21111,LocoRoco 2,PlayStation Network (PSP),Puzzle,Sony Computer Entertainment Incorporated,2/10/2009
21111,LocoRoco 2,PSP,Puzzle,Sony Computer Entertainment Incorporated,2/10/2009
21604,Onechanbara: Bikini Zombie Slayers,Wii,Action,Tamsoft Corporation,2/10/2009
21348,X-Blades,Xbox 360,Action,Gaijin Entertainment,2/10/2009
21348,X-Blades,PC,Action,Gaijin Entertainment,2/10/2009
21348,X-Blades,PlayStation 3,Action,Gaijin Entertainment,2/10/2009
22999,Onechanbara: Bikini Samurai Squad,Xbox 360,Action,Tamsoft Corporation,2/10/2009
24218,Sonic's Ultimate Genesis Collection,Xbox 360,Compilation,Backbone Entertainment,2/10/2009
24218,Sonic's Ultimate Genesis Collection,PlayStation 3,Compilation,Backbone Entertainment,2/10/2009
24733,NASCAR Kart Racing,Wii,Driving/Racing,EA Tiburon,2/10/2009
21128,Deadly Creatures,Wii,Adventure,Rainbow Studios,2/9/2009
23593,LIT,Wii Shop,Puzzle,WayForward Technologies,2/9/2009
24225,Destiny Links,Nintendo DS,Role-Playing,BEC Co.. Ltd.,2/5/2009
22998,R-Type Dimensions,Xbox Live Marketplace,Shoot 'Em Up,SouthEnd Interactive AB,2/4/2009
26252,Miner Dig Deep,Xbox Live Marketplace,Action-Adventure,Robir,2/4/2009
24617,Tenchu: Shadow Assassins,Wii,Action,Acquire,2/3/2009
24617,Tenchu: Shadow Assassins,PSP,Action,Acquire,2/3/2009
24249,Rygar: The Battle of Argus,Wii,Action,Tecmo Koei Co.. Ltd.,2/3/2009
24342,My World. My Way,PlayStation Network (PSP),Role-Playing,Global A Entertainment,2/3/2009
24342,My World. My Way,Nintendo DS,Role-Playing,Global A Entertainment,2/3/2009
24342,My World. My Way,PSP,Role-Playing,Global A Entertainment,2/3/2009
25334,Phineas and Ferb,Nintendo DS,Action,Altron Corporation,2/3/2009
26149,Imagine: Cheerleader,Nintendo DS,Minigame Collection,Ubisoft Entertainment,2/3/2009
23254,Shellshock 2: Blood Trails,PC,First-Person Shooter,Rebellion,2/2/2009
23254,Shellshock 2: Blood Trails,PlayStation 3,First-Person Shooter,Rebellion,2/2/2009
23254,Shellshock 2: Blood Trails,Xbox 360,First-Person Shooter,Rebellion,2/2/2009
24404,Snowboard Riot,Wii Shop,Snowboarding/Skiing,Hudson Entertainment. Inc.,2/2/2009
25089,LONPOS,Wii Shop,Puzzle,Genki Co.. Ltd.,2/2/2009
25264,24,Pinball,Pinball,Stern Electronics. Inc.,2/1/2009
25455,Time Crisis: Strike ,iPhone,Shooter,Namco Bandai Games Inc.,1/30/2009
28974,Auditorium,Xbox Live Marketplace,Puzzle,Cipher Prime Studios,1/30/2009
28974,Auditorium,PlayStation Network (PS3),Puzzle,Cipher Prime Studios,1/30/2009
28974,Auditorium,iPhone,Puzzle,Cipher Prime Studios,1/30/2009
28974,Auditorium,PC,Puzzle,Cipher Prime Studios,1/30/2009
23319,Savage Moon,PlayStation Network (PSP),Real-Time Strategy,FluffyLogic,1/29/2009
23319,Savage Moon,PlayStation 3,Real-Time Strategy,FluffyLogic,1/29/2009
23319,Savage Moon,PlayStation Network (PS3),Real-Time Strategy,FluffyLogic,1/29/2009
25239,Monster Trucks Nitro ,PC,Driving/Racing,RedLynx Ltd,1/29/2009
25239,Monster Trucks Nitro ,Mac,Driving/Racing,RedLynx Ltd,1/29/2009
25239,Monster Trucks Nitro ,iPhone,Driving/Racing,RedLynx Ltd,1/29/2009
23783,SimAnimals,Nintendo DS,Simulation,Electronic Arts,1/27/2009
23783,SimAnimals,Wii,Simulation,Electronic Arts,1/27/2009
20922,Afro Samurai,PlayStation 3,Action-Adventure,Namco Bandai Games Inc.,1/27/2009
20922,Afro Samurai,Xbox 360,Action-Adventure,Namco Bandai Games Inc.,1/27/2009
25000,Crystal Defenders ,Xbox Live Marketplace,Role-Playing,Basiscape,1/27/2009
25000,Crystal Defenders ,PlayStation Network (PSP),Role-Playing,Basiscape,1/27/2009
25000,Crystal Defenders ,PlayStation Network (PS3),Role-Playing,Basiscape,1/27/2009
25000,Crystal Defenders ,iPhone,Role-Playing,Basiscape,1/27/2009
25000,Crystal Defenders ,Wii Shop,Role-Playing,Basiscape,1/27/2009
25000,Crystal Defenders ,iPod,Role-Playing,Basiscape,1/27/2009
24101,MLB Front Office Manager,Xbox 360,Simulation,Capcom Game Studios Vancouver,1/26/2009
24101,MLB Front Office Manager,PlayStation 3,Simulation,Capcom Game Studios Vancouver,1/26/2009
24101,MLB Front Office Manager,PC,Simulation,Capcom Game Studios Vancouver,1/26/2009
24863,Niki: Rock 'n' Ball,Wii Shop,Action,Bplus,1/26/2009
27513,Rock'n'Roll,iPhone,Music/Rhythm,Tag Games,1/26/2009
22169,Football Manager Live,Mac,Sports,Sports Interactive Limited,1/23/2009
22169,Football Manager Live,PC,Sports,Sports Interactive Limited,1/23/2009
25174,Amber Quartz,PC,Adventure,Cotton Software,1/23/2009
20661,Skate 2,Xbox 360,Simulation,EA Black Box,1/22/2009
20661,Skate 2,PlayStation 3,Simulation,EA Black Box,1/22/2009
20661,Skate 2,Xbox Live Marketplace,Simulation,EA Black Box,1/22/2009
25135,Mayhem Intergalactic,PC,Strategy,Inventive Dingo,1/22/2009
23112,The Maw,Xbox Live Marketplace,Platformer,Twisted Pixel Games,1/21/2009
23112,The Maw,PC,Platformer,Twisted Pixel Games,1/21/2009
23309,DJ Max Fever,PlayStation Network (PSP),Music/Rhythm,Pentavision Entertainment,1/21/2009
23309,DJ Max Fever,PSP,Music/Rhythm,Pentavision Entertainment,1/21/2009
24378,Big Bang Mini,Nintendo DS,Shooter, Arkedo Studio,1/21/2009
27515,All Star Darts,iPhone,Sports,Tag Games,1/21/2009
21541,Ar tonelico II: Melody of Metafalica,PlayStation 2,Role-Playing,GUST Co.. Ltd.,1/20/2009
21464,Star Ocean:  Second Evolution,PSP,Role-Playing,tri-Ace Inc.,1/20/2009
26261,Ocean Scenes,Xbox Live Marketplace,Simulation,Holmade Games,1/20/2009
25113,Family Glide Hockey ,Wii Shop,Sports,Arc System Works Co.. Ltd.,1/19/2009
26151,Jumble Madness,Nintendo DS,Puzzle,Destineer,1/16/2009
27806,DJ Max Technika,Arcade,Music/Rhythm,Pentavision Entertainment,1/15/2009
29278,Gravity Bone,PC,First-Person Shooter,Blendo Games,1/15/2009
23570,GTI Club Plus: Rally C̫te d'Azur,PlayStation Network (PS3),Driving/Racing,Sumo Digital Ltd.,1/15/2009
24912,Magic Ball,PlayStation Network (PS3),Block-Breaking,Alawar Entertainment. Inc.,1/15/2009
21507,Moon,Nintendo DS,First-Person Shooter,Renegade Kid,1/13/2009
20965,The Lord of the Rings: Conquest,Xbox Live Marketplace,Action,Pandemic Studios,1/13/2009
20965,The Lord of the Rings: Conquest,Xbox 360,Action,Pandemic Studios,1/13/2009
20965,The Lord of the Rings: Conquest,PC,Action,Pandemic Studios,1/13/2009
20965,The Lord of the Rings: Conquest,Nintendo DS,Action,Pandemic Studios,1/13/2009
20965,The Lord of the Rings: Conquest,PlayStation 3,Action,Pandemic Studios,1/13/2009
26582,Personal Trainer: Math,Nintendo DS,Educational,Jupiter Corp.,1/13/2009
24094,Planet Pachinko,Wii Shop,Platformer,Allied Kingdoms Inc.,1/12/2009
25059,Jungle Speed,Wii Shop,Card Game,asmodee editions,1/12/2009
27150,Pocket God,iPhone,Adventure,Bolt Creative,1/9/2009
25027,Cuboid,PlayStation Network (PS3),Puzzle,Creat Studios. Inc,1/8/2009
26370,Mahjong Tales: Ancient Wisdom,PlayStation Network (PS3),Puzzle,Creat Studios. Inc,1/8/2009
25050,Crayon Physics Deluxe,PC,Puzzle,Kloonigames,1/7/2009
25050,Crayon Physics Deluxe,iPhone,Puzzle,Kloonigames,1/7/2009
25653,Caster,PC,Shooter,Elecorn,1/7/2009
25653,Caster,Mac,Shooter,Elecorn,1/7/2009
25653,Caster,iPhone,Shooter,Elecorn,1/7/2009
24996,Sandy Beach,Wii Shop,Action,Frozen Codebase,1/5/2009
20795,Voodoo Nights,Xbox 360,Action,Mindware Studios s.r.o.,12/31/2008
20795,Voodoo Nights,PC,Action,Mindware Studios s.r.o.,12/31/2008
23433,Shin Megami Tensei: Imagine,PC,MMORPG,CAVE Co.. Ltd.,12/31/2008
27514,Christmas Rock'n'Roll,iPhone,Music/Rhythm,Tag Games,12/30/2008
24406,Cue Sports: Pool Revolution,Wii Shop,Billiards,Hudson Entertainment. Inc.,12/29/2008
26045,Witch's Workshop,iPhone,Puzzle,Spark Plug Games. LCC,12/29/2008
26994,Story Hour: Fairy Tales  ,Wii,Compilation,Other Ocean Interactive,12/28/2008
25472,Johnny Platform's Biscuit Romp,Xbox Live Marketplace,Platformer,Ishisoft,12/26/2008
24339,Happy My Sweets,Nintendo DS,Simulation,Global A Entertainment,12/25/2008
24900,Puzzle Arcade,Xbox Live Marketplace,Puzzle,CTXM Ltd.,12/24/2008
25905,Whack 'em All!,iPhone,Action,Fairlady Media,12/24/2008
23694,Lumines Supernova,PlayStation Network (PS3),Puzzle,Q Entertainment,12/23/2008
27314,Retro Cave Flyer,PlayStation Network (PSP),Adventure,Big Head Games,12/23/2008
27314,Retro Cave Flyer,PlayStation Network (PS3),Adventure,Big Head Games,12/23/2008
27314,Retro Cave Flyer,iPhone,Adventure,Big Head Games,12/23/2008
21459,Fun! Fun! Minigolf,Wii,Golf,Shin'en Multimedia,12/22/2008
21459,Fun! Fun! Minigolf,Wii Shop,Golf,Shin'en Multimedia,12/22/2008
24960,Tiki Towers,iPhone,Puzzle,Real Networks. Inc.,12/22/2008
24960,Tiki Towers,Wii Shop,Puzzle,Real Networks. Inc.,12/22/2008
24988,CarneyVale Showtime,Windows Phone 7,Action,Singapore-MIT GAMBIT Game Lab,12/22/2008
24988,CarneyVale Showtime,Xbox Live Marketplace,Action,Singapore-MIT GAMBIT Game Lab,12/22/2008
27387,Matchstick,Nintendo DS,Puzzle,Ertain Corporation,12/22/2008
24653,Musumaker,PC,Adventure,Digital Cute,12/19/2008
24317,Imagine Ballet Star,Nintendo DS,Simulation,Spike Co.. Ltd.,12/18/2008
24049,Bleach Versus Crusade,Wii,Action,Treasure,12/18/2008
24934,Puzzle Quest Chapter 1: Battle of Gruulkar,iPhone,Puzzle,TransGaming Technologies,12/18/2008
28018,Aurora Feint II: Tower Puzzles,iPhone,Puzzle,Aurora Feint Inc.,12/18/2008
25332,Silent Hill: The Escape,iPhone,First-Person Shooter,Konami Corporation,12/17/2008
22951,Crash Commando,PlayStation Network (PS3),Action,EPOS Game Studios,12/17/2008
24825,Dash of Destruction,Xbox 360,Driving/Racing,NinjaBee,12/17/2008
24825,Dash of Destruction,Xbox Live Marketplace,Driving/Racing,NinjaBee,12/17/2008
21365,Rise of the Argonauts,PlayStation 3,Action,Liquid Entertainment,12/16/2008
21365,Rise of the Argonauts,PC,Action,Liquid Entertainment,12/16/2008
21365,Rise of the Argonauts,Xbox 360,Action,Liquid Entertainment,12/16/2008
24828,Learn Math ,Nintendo DS,Educational,DreamCatcher Interactive Inc.,12/16/2008
28415,Build-a-Lot,Nintendo DS,Simulation,MumboJumbo. LLC,12/16/2008
28415,Build-a-Lot,PC,Simulation,MumboJumbo. LLC,12/16/2008
28415,Build-a-Lot,Mac,Simulation,MumboJumbo. LLC,12/16/2008
29085,Mystery Legends: Sleepy Hollow,PC,Puzzle,pixelStorm entertainment studios. Inc.,12/16/2008
20760,Merlin Racing,NUON,Driving/Racing,Miracle Designs,12/15/2008
26244,Machiavelli's Ascent,iPhone,Platformer,Naturally Formed Studios,12/15/2008
26244,Machiavelli's Ascent,Xbox Live Marketplace,Platformer,Naturally Formed Studios,12/15/2008
27658,Slingo Quest,Nintendo DS,Puzzle,funkitron. Inc.,12/15/2008
27658,Slingo Quest,PC,Puzzle,funkitron. Inc.,12/15/2008
27658,Slingo Quest,Mac,Puzzle,funkitron. Inc.,12/15/2008
30829,EDGE,PC,Music/Rhythm,Dejobaan Games. LLC,12/15/2008
21453,Big Kahuna Party,Wii,Puzzle,Reflexive Entertainment Inc.,12/15/2008
21453,Big Kahuna Party,Wii Shop,Puzzle,Reflexive Entertainment Inc.,12/15/2008
24490,Strong Bad's Cool Game for Attractive People Episode 5: 8-bit is Enough,Wii Shop,Adventure,Telltale Games,12/15/2008
24490,Strong Bad's Cool Game for Attractive People Episode 5: 8-bit is Enough,PC,Adventure,Telltale Games,12/15/2008
15254,Game & Watch Collection,Nintendo DS,Minigame Collection,Nintendo,12/15/2008
22581,PlayStation Home,PlayStation Network (PS3),Simulation,SCE London Studio,12/11/2008
29690,Tatsunoko vs. Capcom:  Cross Generation of Heroes,Arcade,Fighting,Eighting Co.. Ltd.,12/11/2008
29690,Tatsunoko vs. Capcom:  Cross Generation of Heroes,Wii,Fighting,Eighting Co.. Ltd.,12/11/2008
25037,Minotaur China Shop,PC,Simulation,Flashbang Studios,12/11/2008
22478,PowerUp Forever,PlayStation Network (PS3),Dual-Joystick Shooter,Blitz Arcade,12/10/2008
22478,PowerUp Forever,Xbox Live Marketplace,Dual-Joystick Shooter,Blitz Arcade,12/10/2008
23617,Meteos Wars,Xbox Live Marketplace,Puzzle,Q Entertainment,12/10/2008
23043,Digital Combat Simulator: Black Shark,PC,Flight Simulator,Eagle Dynamics,12/10/2008
24792,Asphalt 4: Elite Racing,iPod,Driving/Racing,Gameloft S.A.,12/10/2008
24792,Asphalt 4: Elite Racing,iPhone,Driving/Racing,Gameloft S.A.,12/10/2008
24792,Asphalt 4: Elite Racing,DSiWare,Driving/Racing,Gameloft S.A.,12/10/2008
26993,Story Hour: Adventures,Wii,Compilation,Other Ocean Interactive,12/9/2008
21373,Shin Megami Tensei: Persona 4,PlayStation 2,Role-Playing,Atlus Co.. Ltd.,12/9/2008
24642,Dungeon Maker II,PSP,Role-Playing,Global A Entertainment,12/9/2008
24786,Drivers Ed Portable,Nintendo DS,Driving/Racing,Trine Game Studios,12/9/2008
24998,Dropship,iPhone,Dual-Joystick Shooter,ngmoco,12/9/2008
25388,Crazy Penguin Catapult,iPhone,Puzzle,Digital Chocolate. Inc.,12/9/2008
26215,EZMuze Break and House edition,Xbox Live Marketplace,Music/Rhythm,Mad Ninja Skillz,12/9/2008
